,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,sd_ratio,cluster_id,unit_location_x,unit_location_y,unit_location_z,Day
0,40446,9.010137172874428,1.0,1.7043964,0.1253119049579121,137,0.1595322882378688,107,0.135,0.0001252116622579,-19.695,0.6675190925598145,0.608744740486145,0.0855214359887257,0.0009642486278,0.0001483459427384,23.239999999999984,1.096513754754792,0,21.316590860892447,-27.83116468067611,63.67059186647465,D16
1,102506,22.83521537463942,1.0,3.1615565,0.1602052960588656,1125,0.2275300212600607,944,0.16,6.185153584665466e-05,-37.635,,,0.0886192027783739,0.0010438413361169,6.828868554035862e-05,51.23999999999999,1.019384975828891,2,33.421009190312674,-10.604579574005946,47.28093459588934,D16
2,38172,8.503559218784618,1.0,3.111208,0.1910055707779213,186,0.2217545898664299,128,0.195,1.987575775025227e-05,-33.93,0.3232164680957794,0.2595366492867469,0.0858482657445247,0.0016504243948443,0.0003405637640155,18.6,0.9419813938239656,8,45.55591215874958,24.07136137909518,49.15304541039791,D16
3,17511,3.9009175699501584,1.0,1.0121393,0.1512734521003838,31,0.1249170675397235,16,0.115,2.0765343257660863e-05,-10.724999,1.137969732284546,0.774206092953682,0.0733824453200845,0.0011421392267717,0.0002855348066929,8.200000000000001,1.0066609578288916,13,47.30624310084036,28.1493377515073,53.634969618767705,D16
4,15092,3.3620380312767852,1.0,3.060543,0.2890560098687664,44,0.5189867029490027,39,0.31,0.0003286181574617,-31.394999,0.3556646704673767,0.2420610785484314,0.1102570898489265,0.0033130135170951,0.0005300821627352,7.2,1.0054373539331918,18,35.60658565194367,64.05053686235354,66.00293727113832,D16
5,38258,8.522717399985904,1.0,2.9827971,0.031691302445076,31,0.0248438093238213,16,0.035,7.523112123681656e-05,-33.149998,,,0.0396518375241779,0.0003397982121386,7.84149720319933e-05,23.039999999999985,0.8736827817426408,23,-18.062875138877132,68.29146759522267,1.0000000000000961,D16
6,75481,16.814868316909823,1.0,3.1593134,0.1192349248619814,454,0.1056430124011472,254,0.1,0.0001113069471938,-34.71,,,0.068295332600257,0.0007021634583537,7.949020283250089e-05,40.8,1.0989268671666914,26,-14.693810082739057,84.98756346478832,9.65105089088874,D16
7,39522,8.804298109735033,1.0,2.9587734,0.1350716499477939,141,0.1224518197845204,80,0.12,6.564867665289473e-06,-31.98,,,0.081372400182177,0.0020747937857395,0.0005313496280552,26.8,0.9957639994473,31,-3.36761062193137,101.25552252705184,26.083385451438353,D16
8,24148,5.379439065681939,1.0,2.3187456,0.2386401614335875,93,0.304134116000429,67,0.23,0.000255125491414,-23.595,0.6049783229827881,0.40579175055027,0.1409640549942024,0.0045552426702004,0.0012423389100546,12.8,1.2667775985887948,45,7.983552988465256,145.9884664286788,76.83642108040104,D16
9,7262,1.6177524637643794,1.0,1.1531106,0.4256000691536862,15,0.1878916669082559,4,0.345,4.501047194559721e-05,-10.14,1.1286059617996216,0.7721133112907408,0.0979069126962269,0.0022032497934453,0.0008262186725419,4.0,1.1264471519259402,46,13.2070545589904,176.8176960572107,64.24481315895889,D16
